编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"7243","697JLYF006685 新品","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","脚气喷雾35ml","","自主品牌","日化品","自主品牌","35ml","200","2000","0.0006006","0","0","4.00","0.30","1.59","5.89","4.00","Shopee：93000Lazada：93000","Shopee：83000Lazada：83000","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.62Lazada：27.62","2.00","","脚真菌喷剂 spray jamur kaki  消痒喷雾spray penghilang gatal  脚气喷雾 Semprotan Anti Jamur Kaki  脚部瘙痒 kaki gatal  去脚气 Foot Deodorant 脚癣 kurap kaki ","脚气 脚痒 脚臭 脚癣","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-04-07 11:47:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"7242","697JLYF006686 新品","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","足跟痛贴12贴/盒","","自主品牌","日化品","自主品牌","12贴/盒","200","2000","0.0008008","0","0","3.30","0.30","2.12","5.72","4.00","Shopee：93000Lazada：93000","Shopee：83000Lazada：83000","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.79Lazada：27.79","2.00","","足跟疼痛贴 koyo obat sakit tumit       足部止痛贴 koyo kaki pereda nyeri    足部止痛 pereda nyeri telapak Kaki  脚跟止痛 Heel pain relief ","足跟痛","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-04-07 11:47:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6929","697JLYF006674","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON植物舒缓精华乳","","自主品牌","日化品","自主品牌","50g","124","5000","0.00036693548387","0","0","4.00","0.30","0.97","5.27","4.00","Shopee：86000.00Lazada：86000","Shopee：76000.00Lazada：76000","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.27Lazada：25.27","2.00","Shopee套餐：修复乳建议作为脱毛后的毛孔修复，防止脱毛撕裂毛孔出血，不作为单独的主推链接大力推广","精华乳Loiton Serum/Lotion Essence   保湿乳 Lotion pelembab/Lotion  Moisturizer植物精华乳 Lotion Serum Herbal","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6928","697JLYF006673","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON幽夹舒柔脱毛膏100g","","自主品牌","日化品","自主品牌","100g","96","5000","0.00081851851852","0","0","8.10","0.30","2.17","10.57","4.00","Shopee：109000.00Lazada：109000.00","Shopee：99000.00Lazada：99000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.74Lazada：29.74","2.00","","脱毛膏 Cream penghilang bulu  脱毛霜 Krim penghilang bulu 脱毛摩斯 Mousse hair remove","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6927","697JLYF006608","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE脱毛慕斯150ml","","自主品牌","日化品","自主品牌","150ml","100","5000","0.000858","0","0","8.70","0.30","2.27","11.27","4.00","Shopee：110000.00Lazada：110000.00","Shopee：100000.00Lazada：100000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.46Lazada：29.46","2.00","","脱毛慕斯  Mousse hair remove  脱毛膏 Krim pngling bulu 脱毛Waxing 脱毛喷雾 spray penghilang bulu","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6926","697JLYF006681","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","硫磺膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00026325","0","0","3.50","0.30","0.70","4.50","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.31Lazada：27.31","2.00","","止痒膏Krim anti gatal   硫磺止痒膏Cream Gatal Belerang   湿疹膏 krim eksim/salep eksim","皮肤癣 止痒痒 牛皮癣 湿疹 虫咬","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6925","697JLYF006680","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","去疣膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00026325","0","0","3.50","0.30","0.70","4.50","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：31.56Lazada：31.56","2.00","","去疣膏 salep kutil   去疣药 obat kutil","去疣 祛痣","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6924","697JLYF006679","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","瘦胳膊膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00026325","0","0","3.50","0.30","0.70","4.50","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.31Lazada：27.31","2.00","","瘦臂膏krim pelangsing lengan   瘦身膏 krim pelangsing tubuh","瘦身 瘦手臂 瘦腿 减肥  燃脂","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6923","697JLYF006683","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","妊娠纹膏","","自主品牌","日化品","自主品牌","30g","200","2000","0.00022425","0","0","3.80","0.30","0.59","4.69","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.12Lazada：27.12","2.00","","妊娠纹霜 Cream Krim Stretch Mark   孕妇霜Krim Hamil  孕肚霜krim hamil perut","孕妇妊娠纹，疤痕修复","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6922","697JLYF006682","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","褥疮膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00037540533333","0","0","3.50","0.30","0.99","4.79","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：31.27Lazada：31.27","2.00","","褥疮膏 Krim luka baring   糖尿病伤口膏 Cream Luka Diabetes","褥疮","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6921","697JLYF006678","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","白斑净膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00026325","0","0","3.50","0.30","0.70","4.50","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.31Lazada：27.31","2.00","","白癜风膏krim vitiligo  白癜风 vitiligo","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6920","697JLYF006677","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","甲状康膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00026325","0","0","3.50","0.30","0.70","4.50","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.31Lazada：27.31","2.00","","甲状腺膏 Cream tiroid  甲状gondok   甲状腺肿大pembesaran kelenjar tiroid","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6919","697JLYF006676","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","脂肪膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.0003003","0","0","3.50","0.30","0.80","4.60","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.91Lazada：28.91","2.00","","脂肪瘤霜Krim Lipoma 草本脂肪瘤膏Cream lipoma herbal 脂肪瘤Benjolan lipoma","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:51:11","2025-06-10 16:02:32","undefined","undefined","undefined"
"6454","121-JLID00-454","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","神经烟酰胺面霜30g","","通货","日化品","详情","30g","230","230","0.00022283130434783","0","0","4.50","0.50","0.59","5.59","4.00","Shopee：89000Lazada：89000","Shopee：79000Lazada：79000","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.22Lazada：26.22","2.00","","面霜 Krim wajah  提亮面霜Krim pemutih  保神经烟酰胺湿屏障霜5X Ceramide Barrier Moisture Gel  祛黑斑霜 Cream flek hitam membandel 烟酰胺祛黑Niacinamide penghilang flek hitam 提亮保湿面部 Mencerahkan Kulit Pelembab Wajah","美白 抗皱 嫩肤 / 祛斑 黑斑 黄褐斑 雀斑 老年斑","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-11-26 15:01:07","2025-06-10 16:02:32","undefined","undefined","undefined"
"6344","121-JLID00-453","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","洋甘菊护手霜【袋装30g】","","通货","日化品","详情","【袋装30g】","350","350","0.00011291428571","0","0","0.40","0.31","0.30","1.01","4.00","Shopee：66000Lazada：66000","Shopee：56000Lazada：56000","Shopee：涂守鸿Lazada：尧敏知","Shopee：21.03Lazada：21.03","2.00","","护手霜Krim Tangan     洋甘菊护手霜Krim Tangan Chamomile    美白手部Pemutih  Tangan  美白护手霜， Krim Tangan Pemutih","礼品","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-10-24 14:12:07","2025-06-10 16:02:32","undefined","undefined","undefined"
